0.0,0.0
0.606060606061,1.48664982264
1.21212121212,2.76031604593
1.81818181818,3.63852798142
2.42424242424,3.99546935673
3.0303030303,3.78000327486
3.63636363636,3.02299829742
4.24242424242,1.83290608691
4.84848484848,0.380224173217
5.45454545455,-1.12693022737
6.06060606061,-2.47263594488
6.66666666667,-3.46410161514
7.27272727273,-3.95928576752
7.87878787879,-3.88724627329
8.48484848485,-3.2583038082
9.09090909091,-2.16256326982
9.69696969697,-0.757004977442
10.303030303,0.757004977442
10.9090909091,2.16256326982
11.5151515152,3.2583038082
12.1212121212,3.88724627329
12.7272727273,3.95928576752
13.3333333333,3.46410161514
13.9393939394,2.47263594488
14.5454545455,1.12693022737
15.1515151515,-0.380224173217
15.7575757576,-1.83290608691
16.3636363636,-3.02299829742
16.9696969697,-3.78000327486
17.5757575758,-3.99546935673
18.1818181818,-3.63852798142
18.7878787879,-2.76031604593
19.3939393939,-1.48664982264
20.0,-1.95943487864e-15
20.6060606061,1.48664982264
21.2121212121,2.76031604593
21.8181818182,3.63852798142
22.4242424242,3.99546935673
23.0303030303,3.78000327486
23.6363636364,3.02299829742
24.2424242424,1.83290608691
24.8484848485,0.380224173217
25.4545454545,-1.12693022737
26.0606060606,-2.47263594488
26.6666666667,-3.46410161514
27.2727272727,-3.95928576752
27.8787878788,-3.88724627329
28.4848484848,-3.2583038082
29.0909090909,-2.16256326982
29.696969697,-0.757004977442
30.303030303,0.757004977442
30.9090909091,2.16256326982
31.5151515152,3.2583038082
32.1212121212,3.88724627329
32.7272727273,3.95928576752
33.3333333333,3.46410161514
33.9393939394,2.47263594488
34.5454545455,1.12693022737
35.1515151515,-0.380224173217
35.7575757576,-1.83290608691
36.3636363636,-3.02299829742
36.9696969697,-3.78000327486
37.5757575758,-3.99546935673
38.1818181818,-3.63852798142
38.7878787879,-2.76031604593
39.3939393939,-1.48664982264
40.0,-3.91886975727e-15
40.6060606061,1.48664982264
41.2121212121,2.76031604593
41.8181818182,3.63852798142
42.4242424242,3.99546935673
43.0303030303,3.78000327486
43.6363636364,3.02299829742
44.2424242424,1.83290608691
44.8484848485,0.380224173217
45.4545454545,-1.12693022737
46.0606060606,-2.47263594488
46.6666666667,-3.46410161514
47.2727272727,-3.95928576752
47.8787878788,-3.88724627329
48.4848484848,-3.2583038082
49.0909090909,-2.16256326982
49.696969697,-0.757004977442
50.303030303,0.757004977442
50.9090909091,2.16256326982
51.5151515152,3.2583038082
52.1212121212,3.88724627329
52.7272727273,3.95928576752
53.3333333333,3.46410161514
53.9393939394,2.47263594488
54.5454545455,1.12693022737
55.1515151515,-0.380224173217
55.7575757576,-1.83290608691
56.3636363636,-3.02299829742
56.9696969697,-3.78000327486
57.5757575758,-3.99546935673
58.1818181818,-3.63852798142
58.7878787879,-2.76031604593
59.3939393939,-1.48664982264
60.0,-5.87830463591e-15
